,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Adresse,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
2503,14/01/2022,Vente,"440000,00",0,Local industriel. commercial ou assimilé,630.0,0.0,1760.0,10 RUE DE NOYANT VERNANTES 49390 France,47.39495,0.053135,10 Rue de Noyant 49390 Vernantes,0.79,housenumber,49368_0260_00010,10,Rue de Noyant,,49390,Vernantes,"49, Maine-et-Loire, Pays de la Loire",49368,,,,ok
2504,14/01/2022,Vente,"440000,00",0,Local industriel. commercial ou assimilé,447.0,0.0,610.0,10 RUE DE NOYANT VERNANTES 49390 France,47.39495,0.053135,10 Rue de Noyant 49390 Vernantes,0.79,housenumber,49368_0260_00010,10,Rue de Noyant,,49390,Vernantes,"49, Maine-et-Loire, Pays de la Loire",49368,,,,ok
2505,14/01/2022,Vente,"440000,00",0,Local industriel. commercial ou assimilé,447.0,0.0,1760.0,10 RUE DE NOYANT VERNANTES 49390 France,47.39495,0.053135,10 Rue de Noyant 49390 Vernantes,0.79,housenumber,49368_0260_00010,10,Rue de Noyant,,49390,Vernantes,"49, Maine-et-Loire, Pays de la Loire",49368,,,,ok
2506,21/01/2022,Vente,"150000,00",0,Maison,112.0,5.0,261.0,3 RUE DES CAVES LES BOIS D'ANJOU 49250 France,47.444515,-0.157518,3 Rue des Caves 49250 Les Bois d'Anjou,0.81,housenumber,49049_0032_00003,3,Rue des Caves,,49250,Les Bois d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49138,49049,Brion,,ok
2507,19/01/2022,Vente,"140000,00",0,Maison,103.0,5.0,148.0,14 RUE DE VERNOIL VERNANTES 49390 France,47.393194,0.054682,14 Rue de Vernoil 49390 Vernantes,0.79,housenumber,49368_0401_00014,14,Rue de Vernoil,,49390,Vernantes,"49, Maine-et-Loire, Pays de la Loire",49368,,,,ok
2508,19/01/2022,Vente,"210000,00",0,Maison,75.0,3.0,502.0,19 CHE DU MESNIL MAZE-MILON 49630 France,47.471072,-0.251835,19 Chemin du Mesnil 49630 Mazé-Milon,0.74,housenumber,49194_0091_00019,19,Chemin du Mesnil,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2509,19/01/2022,Vente,"210000,00",0,Maison,75.0,3.0,500.0,19 CHE DU MESNIL MAZE-MILON 49630 France,47.471072,-0.251835,19 Chemin du Mesnil 49630 Mazé-Milon,0.74,housenumber,49194_0091_00019,19,Chemin du Mesnil,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2510,20/01/2022,Vente,"319350,00",0,Maison,148.0,7.0,966.0,8 IMP DES FRAISIERS LA MENITRE 49250 France,47.405529,-0.260033,8 Impasse des Fraisiers 49250 La Ménitré,0.73,housenumber,49201_0272_00008,8,Impasse des Fraisiers,,49250,La Ménitré,"49, Maine-et-Loire, Pays de la Loire",49201,,,,ok
2511,17/01/2022,Vente,"110000,00",0,Maison,60.0,3.0,2333.0,13 RTE DES MANDOTTIERES LES BOIS D'ANJOU 49250 France,47.453339,-0.150296,13 Route des Mandottières 49250 Les Bois d'Anjou,0.78,housenumber,49049_0057_00013,13,Route des Mandottières,,49250,Les Bois d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49138,49049,Brion,,ok
2512,17/01/2022,Vente,"110000,00",0,Maison,60.0,3.0,500.0,13 RTE DES MANDOTTIERES LES BOIS D'ANJOU 49250 France,47.453339,-0.150296,13 Route des Mandottières 49250 Les Bois d'Anjou,0.78,housenumber,49049_0057_00013,13,Route des Mandottières,,49250,Les Bois d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49138,49049,Brion,,ok
2513,05/01/2022,Vente,"150000,00",0,Maison,143.0,3.0,1000.0,5218   LA SCEVOLINIERE LES BOIS D'ANJOU 49250 France,47.497416,-0.226641,Place Ste Emerance 49250 Les Bois d'Anjou,0.53,street,49138_0207,,Place Ste Emerance,,49250,Les Bois d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49138,49280,Saint-Georges-du-Bois,,ok
2514,05/01/2022,Vente,"150000,00",0,Maison,143.0,3.0,730.0,5218   LA SCEVOLINIERE LES BOIS D'ANJOU 49250 France,47.497416,-0.226641,Place Ste Emerance 49250 Les Bois d'Anjou,0.53,street,49138_0207,,Place Ste Emerance,,49250,Les Bois d'Anjou,"49, Maine-et-Loire, Pays de la Loire",49138,49280,Saint-Georges-du-Bois,,ok
2515,28/01/2022,Vente,"305000,00",0,Maison,140.0,7.0,1000.0,88 RTE DE SARRIGNE (CORNE) LOIRE-AUTHION 49630 France,47.483089,-0.357251,88 Route de Sarrigné (Corné) 49800 Loire-Authion,0.69,housenumber,49106_0139_00088,88,Route de Sarrigné (Corné),,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49106,Corné,,ok
2516,28/01/2022,Vente,"305000,00",0,Maison,140.0,7.0,500.0,88 RTE DE SARRIGNE (CORNE) LOIRE-AUTHION 49630 France,47.483089,-0.357251,88 Route de Sarrigné (Corné) 49800 Loire-Authion,0.69,housenumber,49106_0139_00088,88,Route de Sarrigné (Corné),,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49106,Corné,,ok
2517,03/02/2022,Vente,"245000,00",0,Maison,61.0,1.0,406.0,3 RTE DE LA CRETAUDIERE (CORNE) LOIRE-AUTHION 49630 France,47.474811,-0.361241,3 Route de la Cretaudière (Corné) 49800 Loire-Authion,0.71,housenumber,49106_0038_00003,3,Route de la Cretaudière (Corné),,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49106,Corné,,ok
2518,17/01/2022,Vente,"85000,00",0,Maison,65.0,2.0,1215.0,5082   LONLAY DURTAL 49430 France,47.672425,-0.241377,Impasse de l'Argance 49430 Durtal,0.38,street,49127_0088,,Impasse de l'Argance,,49430,Durtal,"49, Maine-et-Loire, Pays de la Loire",49127,,,,ok
2519,03/02/2022,Vente,"71927,15",0,Maison,98.0,4.0,1347.0,27 RTE DE CHAUMONT JARZE VILLAGES 49140 France,47.550548,-0.238165,27 route de chaumont (Jarzé) 49140 Jarzé Villages,0.67,housenumber,49163_0034_00027,27,route de chaumont (Jarzé),,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49163,Jarzé,,ok
2520,21/01/2022,Vente,"105000,00",0,Maison,100.0,6.0,344.0,18 RTE DE SARRIGNE (CORNE) LOIRE-AUTHION 49630 France,47.486565,-0.360626,Route de Sarrigné (Corné) 49800 Loire-Authion,0.64,street,49106_0139,,Route de Sarrigné (Corné),,49800,Loire-Authion,"49, Maine-et-Loire, Pays de la Loire",49307,49106,Corné,,ok
2521,27/01/2022,Vente,"100000,00",0,Maison,115.0,4.0,2070.0,6 RTE DE JARZE SERMAISE 49140 France,47.537172,-0.223333,6 Route de Jarzé 49140 Sermaise,0.68,housenumber,49334_0036_00006,6,Route de Jarzé,,49140,Sermaise,"49, Maine-et-Loire, Pays de la Loire",49334,,,,ok
2522,11/01/2022,Vente,"155000,00",0,Appartement,52.0,3.0,40.0,8 RUE DE LA GARENNE ETRICHE 49330 France,47.648825,-0.441156,8 Rue de la Garenne 49330 Étriché,0.78,housenumber,49132_0068_00008,8,Rue de la Garenne,,49330,Étriché,"49, Maine-et-Loire, Pays de la Loire",49132,,,,ok
2523,11/01/2022,Vente,"155000,00",0,Maison,28.0,1.0,40.0,8 RUE DE LA GARENNE ETRICHE 49330 France,47.648825,-0.441156,8 Rue de la Garenne 49330 Étriché,0.78,housenumber,49132_0068_00008,8,Rue de la Garenne,,49330,Étriché,"49, Maine-et-Loire, Pays de la Loire",49132,,,,ok
2524,11/01/2022,Vente,"155000,00",0,Appartement,51.0,3.0,40.0,8 RUE DE LA GARENNE ETRICHE 49330 France,47.648825,-0.441156,8 Rue de la Garenne 49330 Étriché,0.78,housenumber,49132_0068_00008,8,Rue de la Garenne,,49330,Étriché,"49, Maine-et-Loire, Pays de la Loire",49132,,,,ok
2525,20/01/2022,Vente,"70000,00",0,Maison,66.0,2.0,4828.0,5029   LA PROMENADE (CHALONNES) NOYANT-VILLAGES 49490 France,47.511992,0.120372,Allée de la Promenade 49490 Noyant-Villages,0.55,street,49228_0166,,Allée de la Promenade,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2526,21/01/2022,Vente,"40000,00",0,Maison,63.0,2.0,1607.0,5034   LA BOULAIE (PARCAY LES P) NOYANT-VILLAGES 49390 France,47.436348,0.160364,Ruelle de l'Eglise (parcay les P) 49490 Noyant-Villages,0.46,street,49234_0007,,Ruelle de l'Eglise (parcay les P),,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49234,Parçay-les-Pins,,ok
2527,20/01/2022,Vente,"380000,00",0,Maison,260.0,6.0,2840.0,5172   LES HUARDIERES MORANNES SUR SARTHE-DAUMERAY 49640 France,47.748039,-0.396608,Route des Jaltières 49640 Morannes sur Sarthe-Daumeray,0.56,street,49220_gvof50,,Route des Jaltières,,49640,Morannes sur Sarthe-Daumeray,"49, Maine-et-Loire, Pays de la Loire",49220,49220,Morannes,,ok
2528,07/02/2022,Vente,"250000,00",0,Maison,168.0,5.0,272.0,9 PL DE L EGLISE MORANNES SUR SARTHE-DAUMERAY 49640 France,47.744761,-0.417403,9 Place de l’Eglise 49640 Morannes sur Sarthe-Daumeray,0.8,housenumber,49220_0160_00009,9,Place de l’Eglise,,49640,Morannes sur Sarthe-Daumeray,"49, Maine-et-Loire, Pays de la Loire",49220,49220,Morannes,,ok
2529,07/02/2022,Vente,"250000,00",0,Local industriel. commercial ou assimilé,350.0,0.0,272.0,9 PL DE L EGLISE MORANNES SUR SARTHE-DAUMERAY 49640 France,47.744761,-0.417403,9 Place de l’Eglise 49640 Morannes sur Sarthe-Daumeray,0.8,housenumber,49220_0160_00009,9,Place de l’Eglise,,49640,Morannes sur Sarthe-Daumeray,"49, Maine-et-Loire, Pays de la Loire",49220,49220,Morannes,,ok
2530,02/02/2022,Vente,"116000,00",0,Maison,92.0,3.0,79.0,4 RUE DU SALVERT LONGUE-JUMELLES 49160 France,47.380611,-0.109018,4 Rue du Salvert 49160 Longué-Jumelles,0.81,housenumber,49180_1800_00004,4,Rue du Salvert,,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,49180,Longué,,ok
2531,03/02/2022,Vente,"180000,00",0,Maison,105.0,4.0,222.0,23 RTE DE LA LOIRE MAZE-MILON 49630 France,47.4554,-0.272794,23 Route de la Loire 49630 Mazé-Milon,0.73,housenumber,49194_0081_00023,23,Route de la Loire,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2532,03/02/2022,Vente,"115000,00",0,Maison,70.0,4.0,509.0,19 RUE DE JALESNES VERNANTES 49390 France,47.393329,0.050147,19 Rue de Jalesnes 49390 Vernantes,0.8,housenumber,49368_0140_00019,19,Rue de Jalesnes,,49390,Vernantes,"49, Maine-et-Loire, Pays de la Loire",49368,,,,ok
2533,03/02/2022,Vente,"115000,00",0,Local industriel. commercial ou assimilé,130.0,0.0,509.0,19 RUE DE JALESNES VERNANTES 49390 France,47.393329,0.050147,19 Rue de Jalesnes 49390 Vernantes,0.8,housenumber,49368_0140_00019,19,Rue de Jalesnes,,49390,Vernantes,"49, Maine-et-Loire, Pays de la Loire",49368,,,,ok
2534,26/01/2022,Vente,"20500,00",0,Maison,49.0,2.0,165.0,5009   LES RATTERIES NOYANT-VILLAGES 49490 France,47.462057,0.062083,Chemin des ratteries 49490 Noyant-Villages,0.6,street,49228_a1mfej,,Chemin des ratteries,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49175,Linières-Bouton,,ok
2535,09/02/2022,Vente,"72000,00",0,Maison,126.0,4.0,329.0,13 RUE DE LA VINCENDERIE VERNOIL-LE-FOURRIER 49390 France,47.387225,0.081031,13 Rue de la Vincenderie 49390 Vernoil-le-Fourrier,0.84,housenumber,49369_0246_00013,13,Rue de la Vincenderie,,49390,Vernoil-le-Fourrier,"49, Maine-et-Loire, Pays de la Loire",49369,,,,ok
2536,18/01/2022,Vente,"11500,00",0,Maison,48.0,2.0,177.0,5061   LA ROULTIERE (BREIL) NOYANT-VILLAGES 49490 France,47.507545,0.123435,Route de Breil. 49490 Noyant-Villages,0.54,street,49228_0035,,Route de Breil.,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2537,25/01/2022,Vente,"80000,00",0,Maison,50.0,2.0,243.0,14 RUE SAINT NICOLAS MORANNES SUR SARTHE-DAUMERAY 49640 France,47.745394,-0.415048,14 Rue Saint-Nicolas 49640 Morannes sur Sarthe-Daumeray,0.85,housenumber,49220_0440_00014,14,Rue Saint-Nicolas,,49640,Morannes sur Sarthe-Daumeray,"49, Maine-et-Loire, Pays de la Loire",49220,49220,Morannes,,ok
2538,18/01/2022,Vente,"48200,00",0,Maison,74.0,3.0,314.0,19 RUE DES CASTORS SEICHES-SUR-LE-LOIR 49140 France,47.579143,-0.360484,Rue des Castors 49140 Seiches-sur-le-Loir,0.78,street,49333_0024,,Rue des Castors,,49140,Seiches-sur-le-Loir,"49, Maine-et-Loire, Pays de la Loire",49333,,,,ok
2539,04/02/2022,Vente,"202000,00",0,Maison,180.0,4.0,3280.0,4 RTE DU VIEUX PRESSOIR VERNANTES 49390 France,47.394112,0.003825,4 Route du Vieux Pressoir 49390 Vernantes,0.74,housenumber,49368_0293_00004,4,Route du Vieux Pressoir,,49390,Vernantes,"49, Maine-et-Loire, Pays de la Loire",49368,,,,ok
2540,20/01/2022,Vente,"130000,00",0,Maison,68.0,4.0,651.0,4 RUE DU CALVAIRE JARZE VILLAGES 49140 France,47.540556,-0.282597,4 Rue du Calvaire 49140 Jarzé Villages,0.81,housenumber,49084_0008_00004,4,Rue du Calvaire,,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49084,Chaumont-d'Anjou,,ok
2541,02/02/2022,Vente,"47000,00",0,Maison,116.0,4.0,3171.0,5005   LE HAUT BAREIL NOYANT-VILLAGES 49490 France,47.565774,0.155732,Route de Bareil 49490 Noyant-Villages,0.56,street,49062_0010,,Route de Bareil,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49062,Chalonnes-sous-le-Lude,,ok
2542,12/01/2022,Vente,"55555,00",0,Maison,60.0,3.0,42.0,33 RUE NATIONALE LA CHAPELLE-SAINT-LAUD 49140 France,47.614377,-0.326862,33 Rue Nationale 49140 La Chapelle-Saint-Laud,0.83,housenumber,49076_0030_00033,33,Rue Nationale,,49140,La Chapelle-Saint-Laud,"49, Maine-et-Loire, Pays de la Loire",49076,,,,ok
2543,03/02/2022,Vente,"36500,00",0,Maison,95.0,5.0,147.0,2 RUE DE L EGLISE (NOYANT) NOYANT-VILLAGES 49490 France,47.437171,0.160306,2 Rue de l'Eglise 49490 Noyant-Villages,0.71,housenumber,49234_0008_00002,2,Rue de l'Eglise,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49234,Parçay-les-Pins,,ok
2544,19/01/2022,Vente,"160000,00",0,Maison,103.0,5.0,589.0,22 RUE DU COLLEGE LONGUE-JUMELLES 49160 France,47.374031,-0.118093,22 Rue du Collège 49160 Longué-Jumelles,0.82,housenumber,49180_1215_00022,22,Rue du Collège,,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,49180,Longué,,ok
2545,04/02/2022,Vente,"128000,00",0,Maison,115.0,4.0,498.0,2 RUE DE PONT POIROUX LONGUE-JUMELLES 49160 France,47.375684,-0.109602,2 Rue du Pont-Poiroux 49160 Longué-Jumelles,0.77,housenumber,49180_1685_00002,2,Rue du Pont-Poiroux,,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,49180,Longué,,ok
2546,25/01/2022,Vente,"17000,00",0,Maison,25.0,0.0,12560.0,5297   LA CHEVELLERIE MARCE 49140 France,47.566119,-0.290816,La Chevellerie 49140 Marcé,0.64,street,49188_yjt2ai,,La Chevellerie,,49140,Marcé,"49, Maine-et-Loire, Pays de la Loire",49188,,,,ok
2547,09/02/2022,Vente,"60000,00",0,Maison,76.0,2.0,3900.0,5172   VILETTE MORANNES SUR SARTHE-DAUMERAY 49640 France,47.744022,-0.416501,Grande Rue 49640 Morannes sur Sarthe-Daumeray,0.61,street,49220_0400,,Grande Rue,,49640,Morannes sur Sarthe-Daumeray,"49, Maine-et-Loire, Pays de la Loire",49220,49220,Morannes,,ok
2548,04/02/2022,Vente,"255000,00",0,Maison,170.0,4.0,4314.0,5018   LE BREIL SAINT-PHILBERT-DU-PEUPLE 49160 France,47.399894,-0.019908,Le Gué Bresson 49160 Saint-Philbert-du-Peuple,0.6,locality,49311_B212,,Le Gué Bresson,,49160,Saint-Philbert-du-Peuple,"49, Maine-et-Loire, Pays de la Loire",49311,,,,ok
2549,04/02/2022,Vente,"255000,00",0,Maison,170.0,4.0,1912.0,5018   LE BREIL SAINT-PHILBERT-DU-PEUPLE 49160 France,47.399894,-0.019908,Le Gué Bresson 49160 Saint-Philbert-du-Peuple,0.6,locality,49311_B212,,Le Gué Bresson,,49160,Saint-Philbert-du-Peuple,"49, Maine-et-Loire, Pays de la Loire",49311,,,,ok
2550,04/02/2022,Vente,"255000,00",0,Maison,170.0,4.0,5254.0,5018   LE BREIL SAINT-PHILBERT-DU-PEUPLE 49160 France,47.399894,-0.019908,Le Gué Bresson 49160 Saint-Philbert-du-Peuple,0.6,locality,49311_B212,,Le Gué Bresson,,49160,Saint-Philbert-du-Peuple,"49, Maine-et-Loire, Pays de la Loire",49311,,,,ok
2551,13/01/2022,Vente,"149000,00",0,Maison,92.0,5.0,699.0,1465 D 18-ROUTE CHEVIRE-BAUGE BAUGE EN ANJOU 49150 France,47.55076,-0.115117,Route de Baugé - Cheviré (Baugé) 49150 Baugé-en-Anjou,0.62,street,49018_2177,,Route de Baugé - Cheviré (Baugé),,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,,ok
2552,28/01/2022,Vente,"132000,00",0,Maison,88.0,5.0,629.0,25   LE PRE DE LA DIME (NOYANT) NOYANT-VILLAGES 49490 France,47.509589,0.123164,25 Lotissement du Pre de la Dime 49490 Noyant-Villages,0.61,housenumber,49228_scojxg_00025,25,Lotissement du Pre de la Dime,,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49228,Noyant,,ok
2553,01/02/2022,Vente,"210000,00",0,Maison,146.0,6.0,1391.0,20 CHE DES ESNAUDIERES ETRICHE 49330 France,47.667048,-0.46725,20 Chemin des Esnaudières 49330 Étriché,0.71,housenumber,49132_0064_00020,20,Chemin des Esnaudières,,49330,Étriché,"49, Maine-et-Loire, Pays de la Loire",49132,,,,ok
2554,26/01/2022,Vente,"12000,00",0,Maison,425.0,4.0,1273.0,5049   BREIL DE FOIN NOYANT-VILLAGES 49490 France,47.571228,0.088174,Route de breil de foin (Chigné) 49490 Noyant-Villages,0.56,street,49228_7q0b9j,,Route de breil de foin (Chigné),,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49098,Chigné,,ok
2555,28/01/2022,Vente,"36000,00",0,Maison,75.0,4.0,397.0,1 RUE DE L'ECOLE NOYANT-VILLAGES 49490 France,47.494461,0.119721,1 Rue de l'Ecole (Méon) 49490 Noyant-Villages,0.73,housenumber,49202_0050_00001,1,Rue de l'Ecole (Méon),,49490,Noyant-Villages,"49, Maine-et-Loire, Pays de la Loire",49228,49202,Méon,,ok
2556,21/01/2022,Vente,"83000,00",0,Maison,60.0,2.0,1530.0,186 RTE DE LA HAUTE GIRAIE HUILLE-LEZIGNE 49430 France,47.634575,-0.288268,186 Route de la Haute Giraie 49430 Huillé-Lézigné,0.76,housenumber,49174_0079_00186,186,Route de la Haute Giraie,,49430,Huillé-Lézigné,"49, Maine-et-Loire, Pays de la Loire",49174,49174,Lézigné,,ok
2557,17/02/2022,Vente,"14260,00",0,Maison,52.0,3.0,4855.0,73 RUE D'ANJOU SAINT-PHILBERT-DU-PEUPLE 49160 France,47.391637,-0.049812,73 Rue d'Anjou 49160 Saint-Philbert-du-Peuple,0.83,housenumber,49311_0011_00073,73,Rue d'Anjou,,49160,Saint-Philbert-du-Peuple,"49, Maine-et-Loire, Pays de la Loire",49311,,,,ok
2558,17/02/2022,Vente,"14260,00",0,Maison,52.0,3.0,622.0,73 RUE D'ANJOU SAINT-PHILBERT-DU-PEUPLE 49160 France,47.391637,-0.049812,73 Rue d'Anjou 49160 Saint-Philbert-du-Peuple,0.83,housenumber,49311_0011_00073,73,Rue d'Anjou,,49160,Saint-Philbert-du-Peuple,"49, Maine-et-Loire, Pays de la Loire",49311,,,,ok
2559,15/02/2022,Vente,"144000,00",0,Maison,94.0,5.0,443.0,12 PL CLEMENCEAU LONGUE-JUMELLES 49160 France,47.379952,-0.110767,12 Place Georges Clemenceau 49160 Longué-Jumelles,0.69,housenumber,49180_1210_00012,12,Place Georges Clemenceau,,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,49180,Longué,,ok
2560,15/02/2022,Vente,"144000,00",0,Local industriel. commercial ou assimilé,49.0,0.0,443.0,12 PL CLEMENCEAU LONGUE-JUMELLES 49160 France,47.379952,-0.110767,12 Place Georges Clemenceau 49160 Longué-Jumelles,0.69,housenumber,49180_1210_00012,12,Place Georges Clemenceau,,49160,Longué-Jumelles,"49, Maine-et-Loire, Pays de la Loire",49180,49180,Longué,,ok
2561,20/01/2022,Vente,"180000,00",0,Maison,110.0,5.0,1850.0,21   LE PIGNON BLANC LA MENITRE 49250 France,47.402914,-0.266477,21 Rue du Pignon Blanc 49250 La Ménitré,0.67,housenumber,49201_0140_00021,21,Rue du Pignon Blanc,,49250,La Ménitré,"49, Maine-et-Loire, Pays de la Loire",49201,,,,ok
2562,20/01/2022,Vente,"180000,00",0,Maison,110.0,5.0,500.0,21   LE PIGNON BLANC LA MENITRE 49250 France,47.402914,-0.266477,21 Rue du Pignon Blanc 49250 La Ménitré,0.67,housenumber,49201_0140_00021,21,Rue du Pignon Blanc,,49250,La Ménitré,"49, Maine-et-Loire, Pays de la Loire",49201,,,,ok
2563,11/02/2022,Vente,"217500,00",0,Maison,121.0,6.0,521.0,12 RUE DU PIGNON BLANC LA MENITRE 49250 France,47.400799,-0.268215,12 Rue du Pignon Blanc 49250 La Ménitré,0.81,housenumber,49201_0140_00012,12,Rue du Pignon Blanc,,49250,La Ménitré,"49, Maine-et-Loire, Pays de la Loire",49201,,,,ok
2564,24/01/2022,Vente,"235000,00",0,Maison,90.0,4.0,1451.0,18 CHE DES MOLAINES MAZE-MILON 49630 France,47.454559,-0.262199,18 Chemin des Molaines 49630 Mazé-Milon,0.76,housenumber,49194_0094_00018,18,Chemin des Molaines,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2565,28/01/2022,Vente,"285500,00",0,Maison,170.0,5.0,4107.0,95 RTE DE L'ECHALLERIE LA PELLERINE 49490 France,47.461636,0.133558,Route de Rillé 49490 La Pellerine,0.52,locality,49237_0049,,Route de Rillé,,49490,La Pellerine,"49, Maine-et-Loire, Pays de la Loire",49237,,,,ok
2566,28/01/2022,Vente,"285500,00",0,Local industriel. commercial ou assimilé,200.0,0.0,2307.0,5095   L ECHALLERIE LA PELLERINE 49490 France,47.461565,0.122945,Rue Principale 49490 La Pellerine,0.47,street,49237_0040,,Rue Principale,,49490,La Pellerine,"49, Maine-et-Loire, Pays de la Loire",49237,,,,ok
2567,01/02/2022,Vente,"210000,00",0,Maison,140.0,4.0,622.0,2 IMP DU CHATAIGNIER JARZE VILLAGES 49140 France,47.578818,-0.257047,2 Impasse du Châtaignier 49140 Jarzé Villages,0.72,housenumber,49025_0006_00002,2,Impasse du Châtaignier,,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49025,Beauvau,,ok
2568,15/02/2022,Vente,"222800,00",0,Maison,88.0,4.0,400.0,18 RTE DE SEICHES ETRICHE 49330 France,47.645493,-0.435947,18 Route de Seiches 49330 Étriché,0.7,housenumber,49132_0137_00018,18,Route de Seiches,,49330,Étriché,"49, Maine-et-Loire, Pays de la Loire",49132,,,,ok
2569,25/01/2022,Vente,"108500,00",0,Maison,87.0,5.0,508.0,21 RUE DE LA PAIX (CHEVIRE ROUGE) BAUGE EN ANJOU 49150 France,47.597218,-0.179069,21 Rue de la Paix (Cheviré-le-Rouge) 49150 Baugé-en-Anjou,0.81,housenumber,49097_0103_00021,21,Rue de la Paix (Cheviré-le-Rouge),,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49097,Cheviré-le-Rouge,,ok
2570,17/02/2022,Vente,"216000,00",0,Maison,93.0,3.0,1238.0,18 RUE DU POUILLE MAZE-MILON 49630 France,47.479904,-0.292866,18 Rue du Pouillé 49630 Mazé-Milon,0.8,housenumber,49194_0057_00018,18,Rue du Pouillé,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2571,17/02/2022,Vente,"216000,00",0,Maison,93.0,3.0,704.0,18 RUE DU POUILLE MAZE-MILON 49630 France,47.479904,-0.292866,18 Rue du Pouillé 49630 Mazé-Milon,0.8,housenumber,49194_0057_00018,18,Rue du Pouillé,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2572,17/02/2022,Vente,"216000,00",0,Maison,93.0,3.0,338.0,18 RUE DU POUILLE MAZE-MILON 49630 France,47.479904,-0.292866,18 Rue du Pouillé 49630 Mazé-Milon,0.8,housenumber,49194_0057_00018,18,Rue du Pouillé,,49630,Mazé-Milon,"49, Maine-et-Loire, Pays de la Loire",49194,49194,Mazé,,ok
2573,24/01/2022,Vente,"85000,00",0,Maison,102.0,5.0,558.0,16   RESIDENCE MEDICIS MOULIHERNE 49390 France,47.465058,0.009332,16 Residence Catherine de Medicis 49390 Mouliherne,0.65,housenumber,49221_a035_00016,16,Residence Catherine de Medicis,,49390,Mouliherne,"49, Maine-et-Loire, Pays de la Loire",49221,,,,ok
2574,26/01/2022,Vente,"285000,00",0,Maison,170.0,6.0,500.0,12 RUE DU CALVAIRE JARZE VILLAGES 49140 France,47.541463,-0.282065,12 Rue du Calvaire 49140 Jarzé Villages,0.81,housenumber,49084_0008_00012,12,Rue du Calvaire,,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49084,Chaumont-d'Anjou,,ok
2575,26/01/2022,Vente,"285000,00",0,Maison,170.0,6.0,1000.0,12 RUE DU CALVAIRE JARZE VILLAGES 49140 France,47.541463,-0.282065,12 Rue du Calvaire 49140 Jarzé Villages,0.81,housenumber,49084_0008_00012,12,Rue du Calvaire,,49140,Jarzé Villages,"49, Maine-et-Loire, Pays de la Loire",49163,49084,Chaumont-d'Anjou,,ok
2576,05/02/2022,Vente,"82000,00",0,Maison,74.0,3.0,140.0,1 RUE DE LA CORDERIE BAUGE EN ANJOU 49150 France,47.545181,-0.106548,1 Rue de la corderie 49150 Baugé-en-Anjou,0.83,housenumber,49018_0620_00001,1,Rue de la corderie,,49150,Baugé-en-Anjou,"49, Maine-et-Loire, Pays de la Loire",49018,49018,Baugé,,ok
