,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,latitude,longitude,result_score,moy_vf_10_plus_proches,moy_dist_10_plus_proches,densite_pop,prix_m2
365,20/06/2022,Vente,140000.0,0,1,94.0,4.0,1871.0,47.379057,-0.087626,0.7,770000.0,79.68344520356567,204.33,74.82629609834314
366,21/06/2022,Vente,88000.0,0,1,89.0,4.0,312.0,47.559587,-0.814577,0.73,484000.0,60.390884704448816,41.84,282.05128205128204
367,21/06/2022,Vente,330000.0,0,1,93.0,5.0,517.0,47.472708,-0.630099,0.79,1815000.0,54.80847908664454,25.12,638.2978723404256
368,21/06/2022,Vente,127000.0,0,3,81.0,0.0,673.0,47.677315,-0.49434,0.63,698500.0,27.87792367757153,69.03,188.7072808320951
369,21/06/2022,Vente,200000.0,0,3,130.0,0.0,220.0,47.425081,-0.564595,0.75,1100000.0,73.78866534006505,52.03,909.0909090909091
370,21/06/2022,Vente,200000.0,0,3,70.0,0.0,220.0,47.425081,-0.564595,0.75,1100000.0,73.78866534006505,52.03,909.0909090909091
371,01/06/2022,Vente,54282.0,0,1,70.0,3.0,148.0,47.212086,-0.594879,0.69,298551.0,148.14070499539076,88.97,366.77027027027026
372,17/06/2022,Vente,135000.0,0,1,85.0,2.0,1350.0,47.381444,-0.659878,0.42,742500.0,23.266209902833264,42.85,100.0
373,28/06/2022,Vente,290000.0,0,1,92.0,4.0,739.0,47.480023,-0.316487,0.78,1595000.0,111.46814199745309,103.91,392.42219215155615
374,28/06/2022,Vente,290000.0,0,1,92.0,4.0,3154.0,47.480023,-0.316487,0.78,1595000.0,111.46814199745309,103.91,91.94673430564363
375,21/06/2022,Vente,165000.0,0,1,74.0,3.0,484.0,47.145544,-0.695754,0.61,907500.0,107.90924187524504,88.97,340.90909090909093
376,24/06/2022,Vente,28000.0,0,3,100.0,0.0,90.0,47.310579,-0.961973,0.59,154000.0,181.00595956543717,59.26,311.1111111111111
377,24/06/2022,Vente,28000.0,0,1,118.0,8.0,90.0,47.310579,-0.961973,0.59,154000.0,181.00595956543717,59.26,311.1111111111111
378,22/06/2022,Vente,305000.0,0,1,110.0,3.0,2726.0,47.647294,-0.428409,0.72,1677500.0,71.81460603173828,74.72,111.88554658840792
379,22/06/2022,Vente,305000.0,0,1,30.0,1.0,2726.0,47.647294,-0.428409,0.72,1677500.0,71.81460603173828,74.72,111.88554658840792
380,28/06/2022,Vente,550500.0,0,1,55.0,5.0,211.0,47.477107,-0.536283,0.81,3027750.0,13.829065391655236,24.31,2609.004739336493
381,03/06/2022,Vente,420000.0,0,1,117.0,5.0,465.0,47.468692,-0.636758,0.81,2310000.0,70.43392570210136,25.12,903.2258064516129
382,09/06/2022,Vente,220000.0,0,1,113.0,4.0,443.0,47.521103,-0.888726,0.82,1210000.0,21.831139743024167,28.99,496.61399548532734
383,17/06/2022,Vente,180000.0,0,1,104.0,5.0,630.0,47.508456,-0.987269,0.68,990000.0,189.8235632667921,28.99,285.7142857142857
384,17/06/2022,Vente,180000.0,0,1,104.0,5.0,500.0,47.508456,-0.987269,0.68,990000.0,189.8235632667921,28.99,360.0
385,15/06/2022,Vente,225000.0,0,1,92.0,4.0,421.0,47.501244,-0.801465,0.82,1237500.0,17.694048513031603,28.99,534.4418052256532
386,29/06/2022,Vente,230000.0,0,1,130.0,5.0,745.0,47.630624,-0.804376,0.82,1265000.0,205.63095219670254,41.84,308.7248322147651
387,28/06/2022,Vente,445000.0,0,2,15.0,1.0,62.0,47.474234,-0.551277,0.78,2447500.0,0.7783925314272744,24.31,7177.419354838709
388,28/06/2022,Vente,445000.0,0,2,25.0,2.0,62.0,47.474234,-0.551277,0.78,2447500.0,0.7783925314272744,24.31,7177.419354838709
389,28/06/2022,Vente,445000.0,0,2,10.0,1.0,62.0,47.474234,-0.551277,0.78,2447500.0,0.7783925314272744,24.31,7177.419354838709
390,28/06/2022,Vente,445000.0,0,2,15.0,1.0,62.0,47.474234,-0.551277,0.78,2447500.0,0.7783925314272744,24.31,7177.419354838709
391,28/06/2022,Vente,445000.0,0,2,15.0,1.0,62.0,47.474234,-0.551277,0.78,2447500.0,0.7783925314272744,24.31,7177.419354838709
392,28/06/2022,Vente,445000.0,0,2,17.0,1.0,62.0,47.474234,-0.551277,0.78,2447500.0,0.7783925314272744,24.31,7177.419354838709
393,28/06/2022,Vente,445000.0,0,2,13.0,1.0,62.0,47.474234,-0.551277,0.78,2447500.0,0.7783925314272744,24.31,7177.419354838709
394,28/06/2022,Vente,445000.0,0,2,16.0,1.0,62.0,47.474234,-0.551277,0.78,2447500.0,0.7783925314272744,24.31,7177.419354838709
395,28/06/2022,Vente,445000.0,0,2,16.0,1.0,62.0,47.474234,-0.551277,0.78,2447500.0,0.7783925314272744,24.31,7177.419354838709
396,29/06/2022,Vente,229000.0,0,1,85.0,4.0,300.0,47.500945,-0.58942,0.8,1259500.0,27.734723311243354,45.26,763.3333333333334
397,22/06/2022,Vente,310000.0,0,1,150.0,6.0,1174.0,47.200868,-1.058839,0.73,1705000.0,174.04383609359823,59.26,264.05451448040884
398,29/06/2022,Vente,460000.0,0,3,490.0,0.0,500.0,47.582828,-0.345527,0.75,2530000.0,48.340767584740036,103.91,920.0
399,29/06/2022,Vente,460000.0,0,3,140.0,0.0,500.0,47.582828,-0.345527,0.75,2530000.0,48.340767584740036,103.91,920.0
400,29/06/2022,Vente,460000.0,0,3,140.0,0.0,1995.0,47.582828,-0.345527,0.75,2530000.0,48.340767584740036,103.91,230.5764411027569
401,29/06/2022,Vente,460000.0,0,3,490.0,0.0,1995.0,47.582828,-0.345527,0.75,2530000.0,48.340767584740036,103.91,230.5764411027569
402,23/06/2022,Vente,480000.0,0,1,131.0,5.0,500.0,47.485306,-0.585101,0.78,2640000.0,22.546531303378842,45.26,960.0
403,23/06/2022,Vente,480000.0,0,1,131.0,5.0,818.0,47.485306,-0.585101,0.78,2640000.0,22.546531303378842,45.26,586.7970660146699
404,29/06/2022,Vente,65000.0,0,2,44.0,2.0,47.0,47.145269,-0.537582,0.82,357500.0,12.001303451954554,22.31,1382.9787234042553
405,29/06/2022,Vente,65000.0,0,1,82.0,4.0,226.0,47.145183,-0.537494,0.82,357500.0,11.640811139582388,22.31,287.6106194690266
406,21/06/2022,Vente,200000.0,0,3,24.0,0.0,63.0,47.211699,-0.730829,0.71,1100000.0,22.068027896985814,88.97,3174.6031746031745
407,21/06/2022,Vente,200000.0,0,1,108.0,4.0,63.0,47.211699,-0.730829,0.71,1100000.0,22.068027896985814,88.97,3174.6031746031745
408,30/06/2022,Vente,630000.0,0,1,205.0,7.0,500.0,47.429473,-0.706034,0.83,3465000.0,95.46012543547779,42.85,1260.0
409,30/06/2022,Vente,630000.0,0,1,205.0,7.0,790.0,47.429473,-0.706034,0.83,3465000.0,95.46012543547779,42.85,797.4683544303797
410,21/06/2022,Vente,116000.0,0,1,80.0,4.0,810.0,47.136489,-0.202267,0.83,638000.0,120.54992357814791,120.09,143.20987654320987
411,23/06/2022,Vente,128500.0,0,1,78.0,3.0,99.0,47.21281,-0.730409,0.66,706750.0,24.728577812671926,88.97,1297.979797979798
412,27/06/2022,Vente,290000.0,0,1,116.0,5.0,341.0,47.476674,-0.353657,0.61,1595000.0,44.70702948211429,103.91,850.4398826979473
413,30/06/2022,Vente,590000.0,0,1,157.0,5.0,401.0,47.51375,-0.590734,0.78,3245000.0,28.50785184602423,45.26,1471.3216957605985
414,27/06/2022,Vente,123000.0,0,1,160.0,7.0,861.0,47.117874,-0.366332,0.64,676500.0,223.44812268757525,22.31,142.85714285714286
415,30/06/2022,Vente,315000.0,0,1,160.0,8.0,673.0,47.379488,-0.113656,0.83,1732500.0,28.27153461605965,204.33,468.05349182763746
416,29/06/2022,Vente,265000.0,0,1,114.0,5.0,492.0,47.370858,-0.704998,0.82,1457500.0,93.68410719497524,42.85,538.6178861788618
417,30/06/2022,Vente,260000.0,0,1,98.0,5.0,1335.0,47.581569,-0.321762,0.72,1430000.0,114.4541765395952,103.91,194.75655430711612
418,30/06/2022,Vente,260000.0,0,1,98.0,5.0,500.0,47.581569,-0.321762,0.72,1430000.0,114.4541765395952,103.91,520.0
419,27/06/2022,Vente,232000.0,0,1,100.0,5.0,121.0,47.568152,-0.420151,0.84,1276000.0,86.2683314737653,103.91,1917.3553719008264
420,27/06/2022,Vente,332000.0,0,1,150.0,4.0,767.0,47.558281,-0.2422,0.81,1826000.0,59.05951283095801,103.91,432.85528031290744
421,27/06/2022,Vente,200000.0,0,1,75.0,3.0,39.0,47.474781,-0.633204,0.78,1100000.0,57.466026984916795,25.12,5128.205128205128
422,03/01/2022,Vente,328500.0,0,2,15.0,1.0,308.0,47.44336,-0.611633,0.8,1806750.0,20.6918666577052,61.12,1066.5584415584415
423,03/01/2022,Vente,328500.0,0,2,10.0,1.0,308.0,47.44336,-0.611633,0.8,1806750.0,20.6918666577052,61.12,1066.5584415584415
424,03/01/2022,Vente,328500.0,0,2,17.0,1.0,308.0,47.44336,-0.611633,0.8,1806750.0,20.6918666577052,61.12,1066.5584415584415
425,03/01/2022,Vente,328500.0,0,2,131.0,5.0,308.0,47.44336,-0.611633,0.8,1806750.0,20.6918666577052,61.12,1066.5584415584415
426,03/01/2022,Vente,270000.0,0,1,37.0,1.0,54.0,47.521827,-0.892206,0.84,1485000.0,31.602494436821804,28.99,5000.0
427,03/01/2022,Vente,270000.0,0,1,150.0,5.0,553.0,47.521827,-0.892206,0.84,1485000.0,31.602494436821804,28.99,488.245931283906
428,03/01/2022,Vente,180000.0,0,1,126.0,4.0,1741.0,47.427995,-0.690787,0.7,990000.0,112.51022576487634,42.85,103.38885697874785
429,05/01/2022,Vente,225550.0,0,1,80.0,4.0,2130.0,47.479199,-0.870021,0.67,1240525.0,183.7228762801968,28.99,105.89201877934272
430,07/01/2022,Vente,320351.0,0,1,95.0,4.0,245.0,47.489034,-0.576522,0.81,1761930.5,33.970156306968846,24.31,1307.5551020408163
431,06/01/2022,Vente,205000.0,0,1,100.0,4.0,577.0,47.524952,-0.883392,0.77,1127500.0,34.05074308972012,28.99,355.28596187175043
432,06/01/2022,Vente,280000.0,0,1,90.0,4.0,354.0,47.485717,-0.560714,0.7,1540000.0,21.423969545158055,24.31,790.9604519774011
433,06/01/2022,Vente,280000.0,0,1,25.0,1.0,354.0,47.485717,-0.560714,0.7,1540000.0,21.423969545158055,24.31,790.9604519774011
434,05/01/2022,Vente,293600.0,0,1,90.0,3.0,996.0,47.5487,-0.873425,0.5,1614800.0,170.49931575109602,28.99,294.77911646586347
435,06/01/2022,Vente,219000.0,0,1,113.0,5.0,655.0,47.464912,-0.897742,0.84,1204500.0,188.33359630616945,28.99,334.35114503816794
436,06/01/2022,Vente,180000.0,0,1,93.0,3.0,398.0,47.51676,-0.882399,0.58,990000.0,37.77951286709205,28.99,452.2613065326633
437,10/01/2022,Vente,280000.0,0,1,70.0,4.0,216.0,47.502089,-0.586244,0.79,1540000.0,25.28842471616813,45.26,1296.2962962962963
438,11/01/2022,Vente,220000.0,0,3,12.0,0.0,3235.0,47.517268,-0.869161,0.69,1210000.0,35.616655915624364,28.99,68.00618238021639
439,11/01/2022,Vente,220000.0,0,2,47.0,3.0,3235.0,47.517268,-0.869161,0.69,1210000.0,35.616655915624364,28.99,68.00618238021639
440,11/01/2022,Vente,220000.0,0,3,12.0,0.0,2000.0,47.517268,-0.869161,0.69,1210000.0,35.616655915624364,28.99,110.0
441,11/01/2022,Vente,220000.0,0,2,47.0,3.0,2000.0,47.517268,-0.869161,0.69,1210000.0,35.616655915624364,28.99,110.0
442,11/01/2022,Vente,244000.0,0,1,93.0,4.0,511.0,47.527731,-0.749384,0.72,1342000.0,98.3208452868265,28.99,477.49510763209395
443,06/01/2022,Vente,125500.0,0,1,60.0,4.0,735.0,47.406077,-0.766062,0.54,690250.0,24.31827921100053,42.85,170.7482993197279
444,06/01/2022,Vente,125500.0,0,1,60.0,4.0,875.0,47.406077,-0.766062,0.54,690250.0,24.31827921100053,42.85,143.42857142857142
445,11/01/2022,Vente,250000.0,0,1,85.0,5.0,484.0,47.504924,-0.803154,0.83,1375000.0,28.59815694798732,28.99,516.5289256198347
446,11/01/2022,Vente,155000.0,0,1,70.0,4.0,751.0,47.401966,-0.922559,0.6,852500.0,106.47663374162629,117.05,206.39147802929426
447,11/01/2022,Vente,155000.0,0,1,70.0,4.0,632.0,47.401966,-0.922559,0.6,852500.0,106.47663374162629,117.05,245.25316455696202
448,11/01/2022,Vente,132000.0,0,1,46.0,1.0,153.0,47.385451,-0.731128,0.68,726000.0,184.87463880754444,42.85,862.7450980392157
449,11/01/2022,Vente,30000.0,0,1,55.0,2.0,118.0,47.436057,-0.678149,0.64,165000.0,132.09078598765208,42.85,254.23728813559322
450,17/01/2022,Vente,482000.0,0,1,124.0,6.0,614.0,47.487089,-0.571726,0.82,2651000.0,37.46330667501834,24.31,785.0162866449512
451,20/01/2022,Vente,450000.0,0,1,158.0,6.0,618.0,47.427315,-0.607765,0.81,2475000.0,44.2817721085186,61.12,728.1553398058253
452,20/01/2022,Vente,638000.0,1,1,170.0,7.0,500.0,47.451952,-0.60399,0.8,3509000.0,39.37023844426981,61.12,1276.0
453,20/01/2022,Vente,638000.0,1,1,170.0,7.0,840.0,47.451952,-0.60399,0.8,3509000.0,39.37023844426981,61.12,759.5238095238095
454,03/01/2022,Vente,263400.0,0,1,92.0,4.0,266.0,47.482658,-0.689884,0.84,1448700.0,135.5915124180904,25.12,990.2255639097745
455,07/01/2022,Vente,180180.0,0,1,72.0,3.0,102.0,47.501864,-0.579426,0.8,990990.0,36.97791044572428,45.26,1766.4705882352941
456,21/01/2022,Vente,240000.0,0,1,120.0,2.0,63.0,47.525635,-0.745942,0.83,1320000.0,95.24481983995204,28.99,3809.5238095238096
457,21/01/2022,Vente,610000.0,0,1,199.0,6.0,500.0,47.405461,-0.62747,0.76,3355000.0,112.31017939388548,61.12,1220.0
458,21/01/2022,Vente,610000.0,0,1,199.0,6.0,560.0,47.405461,-0.62747,0.76,3355000.0,112.31017939388548,61.12,1089.2857142857142
459,20/01/2022,Vente,463769.0,0,1,164.0,5.0,449.0,47.406077,-0.766062,0.54,2550729.5,24.31827921100053,42.85,1032.8930957683742
460,03/01/2022,Vente,650000.0,0,3,112.0,0.0,120.0,47.472917,-0.561587,0.8,3575000.0,16.92549604637333,24.31,5416.666666666667
461,03/01/2022,Vente,650000.0,0,1,158.0,6.0,120.0,47.472917,-0.561587,0.8,3575000.0,16.92549604637333,24.31,5416.666666666667
462,06/01/2022,Vente,100000.0,0,1,50.0,3.0,248.0,47.217414,-0.60713,0.7,550000.0,154.72925386915313,88.97,403.2258064516129
463,12/01/2022,Vente,358900.0,0,1,108.0,5.0,836.0,47.495106,-0.588826,0.8,1973950.0,38.87311245017153,45.26,429.3062200956938
464,13/01/2022,Vente,176000.0,0,1,87.0,4.0,632.0,47.417265,-0.867067,0.83,968000.0,145.62744623024432,117.05,278.4810126582278
465,12/01/2022,Vente,290000.0,0,1,87.0,1.0,575.0,47.506153,-0.596114,0.72,1595000.0,41.27178056778007,45.26,504.3478260869565
466,10/01/2022,Vente,320000.0,0,1,96.0,5.0,584.0,47.481403,-0.683918,0.85,1760000.0,139.71677709973707,25.12,547.945205479452
467,13/01/2022,Vente,259000.0,0,1,130.0,5.0,447.0,47.522759,-0.748667,0.78,1424500.0,91.67535555996118,28.99,579.4183445190157
468,07/01/2022,Vente,183447.0,0,1,71.0,3.0,105.0,47.502012,-0.579867,0.8,1008958.5,35.36324815003014,45.26,1747.1142857142856
469,18/01/2022,Vente,138500.0,0,1,182.0,6.0,1000.0,47.504548,-0.892207,0.63,761750.0,84.82004704749184,28.99,138.5
470,18/01/2022,Vente,138500.0,0,1,182.0,6.0,1812.0,47.504548,-0.892207,0.63,761750.0,84.82004704749184,28.99,76.43487858719647
471,14/01/2022,Vente,300000.0,0,1,85.0,3.0,207.0,47.50717,-0.58996,0.78,1650000.0,24.149752302908446,45.26,1449.2753623188405
472,28/01/2022,Vente,630000.0,0,1,162.0,5.0,289.0,47.450201,-0.595888,0.82,3465000.0,47.91051127078173,61.12,2179.9307958477507
473,28/01/2022,Vente,630000.0,0,1,162.0,5.0,1110.0,47.450201,-0.595888,0.82,3465000.0,47.91051127078173,61.12,567.5675675675676
474,28/01/2022,Vente,630000.0,0,1,162.0,5.0,558.0,47.450201,-0.595888,0.82,3465000.0,47.91051127078173,61.12,1129.032258064516
475,20/01/2022,Vente,210000.0,0,3,264.0,0.0,921.0,47.524653,-0.744918,0.7,1155000.0,97.1333895147108,28.99,228.01302931596092
476,20/01/2022,Vente,375000.0,0,1,70.0,3.0,650.0,47.486508,-0.563539,0.77,2062500.0,22.578317759889288,24.31,576.9230769230769
477,19/01/2022,Vente,315000.0,0,1,102.0,5.0,123.0,47.486534,-0.573211,0.8,1732500.0,34.37028081206359,24.31,2560.9756097560976
478,31/01/2022,Vente,490000.0,0,1,150.0,5.0,333.0,47.513849,-0.590087,0.78,2695000.0,27.465908446568207,45.26,1471.4714714714714
479,17/01/2022,Vente,565000.0,0,1,173.0,5.0,442.0,47.515889,-0.588805,0.82,3107500.0,31.772074101785087,45.26,1278.2805429864254
480,31/01/2022,Vente,251000.0,0,1,80.0,4.0,200.0,47.436057,-0.678149,0.64,1380500.0,132.09078598765208,42.85,1255.0
481,10/01/2022,Vente,448000.0,0,1,174.0,7.0,705.0,47.48538,-0.585324,0.78,2464000.0,22.961924352963752,45.26,635.4609929078014
482,02/02/2022,Vente,207850.0,0,1,180.0,6.0,490.0,47.451632,-0.612684,0.83,1143175.0,39.287264044677926,61.12,424.18367346938777
483,24/01/2022,Vente,197000.0,0,1,87.0,4.0,559.0,47.465576,-0.892521,0.83,1083500.0,179.49225378052944,28.99,352.4150268336315
484,21/01/2022,Vente,255000.0,0,1,97.0,5.0,210.0,47.442967,-0.615064,0.83,1402500.0,28.3699049811067,61.12,1214.2857142857142
485,31/01/2022,Vente,185000.0,0,1,75.0,4.0,589.0,47.501103,-0.798198,0.73,1017500.0,25.07472424568496,28.99,314.09168081494056
486,27/01/2022,Vente,285000.0,0,1,78.0,4.0,229.0,47.503952,-0.591835,0.81,1567500.0,27.530685762798335,45.26,1244.5414847161571
487,28/01/2022,Vente,200000.0,0,1,104.0,6.0,872.0,47.50235,-0.806356,0.83,1100000.0,32.53495958112133,28.99,229.3577981651376
488,01/02/2022,Vente,188000.0,0,1,94.0,5.0,430.0,47.458011,-0.794509,0.77,1034000.0,41.006125188263866,42.85,437.2093023255814
489,07/02/2022,Vente,1400000.0,0,3,380.0,0.0,2400.0,47.47325,-0.60924,0.8,7700000.0,33.37763085389196,25.12,583.3333333333334
490,07/02/2022,Vente,1400000.0,0,3,12.0,0.0,2400.0,47.47325,-0.60924,0.8,7700000.0,33.37763085389196,25.12,583.3333333333334
491,07/02/2022,Vente,1400000.0,0,3,37.0,0.0,2400.0,47.47325,-0.60924,0.8,7700000.0,33.37763085389196,25.12,583.3333333333334
492,07/02/2022,Vente,1400000.0,0,3,157.0,0.0,2400.0,47.47325,-0.60924,0.8,7700000.0,33.37763085389196,25.12,583.3333333333334
493,07/02/2022,Vente,1400000.0,0,3,93.0,0.0,2400.0,47.47325,-0.60924,0.8,7700000.0,33.37763085389196,25.12,583.3333333333334
494,04/02/2022,Vente,390000.0,0,2,24.0,1.0,562.0,47.482452,-0.563171,0.8,2145000.0,16.146138189309685,24.31,693.9501779359431
495,04/02/2022,Vente,390000.0,0,2,20.0,1.0,562.0,47.482452,-0.563171,0.8,2145000.0,16.146138189309685,24.31,693.9501779359431
496,04/02/2022,Vente,390000.0,0,2,24.0,1.0,562.0,47.482452,-0.563171,0.8,2145000.0,16.146138189309685,24.31,693.9501779359431
497,04/02/2022,Vente,390000.0,0,2,21.0,1.0,562.0,47.482452,-0.563171,0.8,2145000.0,16.146138189309685,24.31,693.9501779359431
498,27/01/2022,Vente,180000.0,0,1,82.0,4.0,206.0,47.459426,-0.711345,0.84,990000.0,70.71104120836253,42.85,873.7864077669902
499,01/02/2022,Vente,1050000.0,0,3,3317.0,0.0,9522.0,47.466667,-0.629922,0.69,5775000.0,65.73700032327133,25.12,110.27095148078135
500,25/01/2022,Vente,350000.0,0,3,660.0,0.0,1512.0,47.464288,-0.66206,0.79,1925000.0,145.7573757106661,42.85,231.4814814814815
501,28/01/2022,Vente,90000.0,0,1,74.0,3.0,1070.0,47.241888,-0.624339,0.64,495000.0,208.99500547441573,88.97,84.11214953271028
502,02/02/2022,Vente,250000.0,0,1,70.0,4.0,212.0,47.502157,-0.586744,0.79,1375000.0,25.121646622337163,45.26,1179.245283018868
503,10/02/2022,Vente,120000.0,0,1,85.0,4.0,210.0,47.498232,-0.801118,0.82,660000.0,26.059927629172936,28.99,571.4285714285714
504,08/02/2022,Vente,495000.0,0,1,170.0,5.0,319.0,47.430266,-0.713199,0.76,2722500.0,114.81502453454782,42.85,1551.7241379310344
505,22/02/2022,Vente,95000.0,0,1,85.0,5.0,515.0,47.23778,-0.583315,0.67,522500.0,131.33580543173713,88.97,184.46601941747574
506,22/02/2022,Vente,95000.0,0,1,85.0,5.0,653.0,47.23778,-0.583315,0.67,522500.0,131.33580543173713,88.97,145.48238897396632
507,10/02/2022,Vente,140400.0,0,1,74.0,4.0,52.0,47.524798,-0.746059,0.83,772200.0,93.82067767961509,28.99,2700.0
508,01/02/2022,Vente,500000.0,0,3,510.0,0.0,2422.0,47.470502,-0.61847,0.81,2750000.0,53.26485937082188,25.12,206.4409578860446
509,03/02/2022,Vente,179000.0,0,1,102.0,6.0,624.0,47.417491,-0.866491,0.83,984500.0,146.08369233824612,117.05,286.85897435897436
510,04/02/2022,Vente,329710.0,0,1,160.0,7.0,1500.0,47.456548,-0.798266,0.7,1813405.0,38.88352600113984,42.85,219.80666666666667
511,04/02/2022,Vente,329710.0,0,1,160.0,7.0,500.0,47.456548,-0.798266,0.7,1813405.0,38.88352600113984,42.85,659.42
512,17/02/2022,Vente,250000.0,0,1,113.0,6.0,860.0,47.406077,-0.766062,0.54,1375000.0,24.31827921100053,42.85,290.69767441860466
513,01/02/2022,Vente,400000.0,0,1,114.0,6.0,448.0,47.483465,-0.580162,0.7,2200000.0,22.98948473633152,24.31,892.8571428571429
514,01/02/2022,Vente,310000.0,0,1,72.0,4.0,262.0,47.493309,-0.585537,0.74,1705000.0,39.07273946443684,45.26,1183.206106870229
515,01/02/2022,Vente,230000.0,0,3,200.0,0.0,692.0,47.40621,-0.751754,0.85,1265000.0,66.28700465414119,42.85,332.3699421965318
516,09/02/2022,Vente,200000.0,0,1,140.0,5.0,122.0,47.382544,-0.658158,0.79,1100000.0,15.297230039864994,42.85,1639.344262295082
517,01/02/2022,Vente,170000.0,0,1,85.0,4.0,192.0,47.410681,-0.913979,0.85,935000.0,131.01035605903544,117.05,885.4166666666666
518,14/02/2022,Vente,140000.0,0,1,84.0,5.0,735.0,47.40055,-0.759666,0.85,770000.0,49.76651300480935,42.85,190.47619047619048
519,21/02/2022,Vente,340000.0,0,1,106.0,5.0,106.0,47.483332,-0.553203,0.75,1870000.0,43.5085132610409,24.31,3207.5471698113206
520,17/02/2022,Vente,187500.0,0,1,91.0,5.0,467.0,47.407767,-0.769066,0.85,1031250.0,36.76212114011233,42.85,401.49892933618844
521,22/02/2022,Vente,46500.0,0,1,17.0,1.0,58.0,47.431181,-0.701885,0.85,255750.0,90.26147255684991,42.85,801.7241379310345
522,31/01/2022,Vente,645000.0,0,1,180.0,7.0,225.0,47.481524,-0.565218,0.82,3547500.0,24.46108261603577,24.31,2866.6666666666665
523,31/01/2022,Vente,480000.0,0,1,133.0,5.0,573.0,47.47237,-0.637932,0.81,2640000.0,67.98710930681827,25.12,837.696335078534
524,28/01/2022,Vente,169940.0,0,1,110.0,3.0,495.0,47.420076,-0.838717,0.76,934670.0,206.17092772575856,117.05,343.3131313131313
525,12/01/2022,Vente,3650000.0,0,1,123.0,6.0,164.0,47.509389,-0.590251,0.71,20075000.0,25.92790622121676,45.26,22256.09756097561
526,03/02/2022,Vente,190000.0,0,1,89.0,4.0,437.0,47.411595,-0.91314,0.82,1045000.0,133.15217931810906,117.05,434.7826086956522
527,14/02/2022,Vente,379000.0,0,1,120.0,5.0,513.0,47.481786,-0.630202,0.76,2084500.0,74.52589308490111,25.12,738.7914230019493
528,27/01/2022,Vente,369250.0,0,1,134.0,6.0,7.0,47.369304,-0.704995,0.72,2030875.0,93.73421326378298,42.85,52750.0
529,01/02/2022,Vente,1109950.0,0,1,260.0,6.0,1340.0,47.383144,-0.657258,0.45,6104725.0,12.88303675173255,42.85,828.320895522388
530,01/02/2022,Vente,1109950.0,0,1,260.0,6.0,2500.0,47.383144,-0.657258,0.45,6104725.0,12.88303675173255,42.85,443.98
531,01/02/2022,Vente,1109950.0,0,1,55.0,1.0,2500.0,47.383144,-0.657258,0.45,6104725.0,12.88303675173255,42.85,443.98
532,01/02/2022,Vente,1109950.0,0,1,260.0,6.0,2500.0,47.383144,-0.657258,0.45,6104725.0,12.88303675173255,42.85,443.98
533,01/02/2022,Vente,1109950.0,0,1,55.0,1.0,2500.0,47.383144,-0.657258,0.45,6104725.0,12.88303675173255,42.85,443.98
534,01/02/2022,Vente,1109950.0,0,1,55.0,1.0,1340.0,47.383144,-0.657258,0.45,6104725.0,12.88303675173255,42.85,828.320895522388
535,18/02/2022,Vente,415000.0,0,1,110.0,5.0,266.0,47.397867,-0.633741,0.82,2282500.0,125.77863983469236,42.85,1560.1503759398497
536,07/02/2022,Vente,470000.0,0,1,172.0,6.0,1029.0,47.462271,-0.714167,0.85,2585000.0,76.76996907625325,42.85,456.75413022351796
537,08/02/2022,Vente,37586.01,0,1,80.0,4.0,242.0,47.448467,-0.613471,0.81,206723.055,32.12849850205534,61.12,155.3140909090909
538,25/02/2022,Vente,125000.0,0,1,60.0,4.0,800.0,47.533755,-0.979535,0.64,687500.0,180.37378176915973,28.99,156.25
539,24/02/2022,Vente,737000.0,0,1,251.0,5.0,5050.0,47.387345,-0.672217,0.41,4053500.0,74.55835043566498,42.85,145.94059405940595
540,24/02/2022,Vente,737000.0,0,1,251.0,5.0,1000.0,47.387345,-0.672217,0.41,4053500.0,74.55835043566498,42.85,737.0
541,04/02/2022,Vente,310000.0,0,1,124.0,5.0,405.0,47.501328,-0.800656,0.71,1705000.0,18.268301263881014,28.99,765.4320987654321
542,04/02/2022,Vente,305000.0,0,1,110.0,5.0,368.0,47.460257,-0.705696,0.84,1677500.0,71.16144589829938,42.85,828.804347826087
543,22/02/2022,Vente,265000.0,0,1,72.0,2.0,453.0,47.485776,-0.589053,0.62,1457500.0,27.14352232155817,45.26,584.9889624724062
544,22/02/2022,Vente,265000.0,0,1,54.0,2.0,453.0,47.485776,-0.589053,0.62,1457500.0,27.14352232155817,45.26,584.9889624724062
545,03/03/2022,Vente,354254.0,0,1,93.0,4.0,315.0,47.483122,-0.580283,0.7,1948397.0,23.0839185946922,24.31,1124.615873015873
546,28/02/2022,Vente,445000.0,0,1,155.0,7.0,1000.0,47.45165,-0.599363,0.72,2447500.0,40.52269409878265,61.12,445.0
547,23/02/2022,Vente,208868.69,0,1,100.0,5.0,248.0,47.480387,-0.637774,0.8,1148777.795,81.65634028025687,25.12,842.2124596774194
548,25/02/2022,Vente,299000.0,0,1,139.0,5.0,1375.0,47.474376,-0.960806,0.5,1644500.0,215.23312994084512,117.05,217.45454545454547
549,25/02/2022,Vente,299000.0,0,1,139.0,5.0,625.0,47.474376,-0.960806,0.5,1644500.0,215.23312994084512,117.05,478.4
